Periodo;Sede;Facultad  ;Código Depto;Departamento;Id Asignatura;Asignatura;Sección;Duración;Jornada;Cupo;Inscritos;Día;Hora Inicio;Hora Fin;Fecha Inicio;Fecha Fin;Lugar;Edificio;Profesor Principal;RUN
2024-02;hogwarts;Facultad de Magia y Hechicería;6012;ESCUELA DE HECHICERÍA;WH13143;TIMOS Título Indispensable de Magia Ordinaria;10;I;Diurno;15;0;martes;18:50;20:10;01/08/24;30/12/24;201;HOGWARTS - TORRE B;S;69704998
2024-02;hogwarts;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;HP14148;TALLER DE POCIONES;20;S;Vespertino;30;27;sábado;11:15;12:35;01/08/24;30/12/24;310;HOGWARTS - TORRE B;S;69704998
2024-02;hogwarts;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;HP14148;TALLER DE POCIONES;20;S;Vespertino;30;27;sábado;12:45;14:05;01/08/24;30/12/24;310;HOGWARTS - TORRE B;S;69704998
2024-02;hogwarts;Facultad de Magia y Hechicería;6012;ESCUELA DE HECHICERÍA;WH233406;Examen de Historia de la Magia;10;S;Diurno;35;35;viernes;09:45;11:05;01/08/24;30/12/24;311;HOGWARTS - TORRE B;S;69704998
2024-02;hogwarts;Facultad de Magia y Hechicería;6012;ESCUELA DE HECHICERÍA;WH233406;Examen de Historia de la Magia;10;S;Diurno;35;35;viernes;11:15;12:35;01/08/24;30/12/24;311;HOGWARTS - TORRE B;S;69704998
2024-02;hogwarts;Facultad de Magia y Hechicería;6012;ESCUELA DE HECHICERÍA;WH233406;Examen de Historia de la Magia;20;S;Diurno;35;31;lunes;14:15;15:35;01/08/24;30/12/24;317;HOGWARTS - TORRE B;S;69704998
2024-02;hogwarts;Facultad de Magia y Hechicería;6012;ESCUELA DE HECHICERÍA;WH233406;Examen de Historia de la Magia;20;S;Diurno;35;31;lunes;15:45;17:05;01/08/24;30/12/24;317;HOGWARTS - TORRE B;S;69704998
2024-02;hogwarts;Facultad de Magia y Hechicería;6012;ESCUELA DE HECHICERÍA;WH233412;OPTATIVO DE FACULTAD II;10;S;Diurno;27;22;martes;14:15;15:35;01/08/24;30/12/24;9 (H);HOGWARTS - TORRE B;S;69704998
2024-02;hogwarts;Facultad de Magia y Hechicería;6012;ESCUELA DE HECHICERÍA;WH233412;OPTATIVO DE FACULTAD II;10;S;Diurno;27;22;martes;15:45;17:05;01/08/24;30/12/24;9 (H);HOGWARTS - TORRE B;S;69704998
2024-02;hogwarts;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13458;ESTUDIOS DE DEMONIOS NECROFAGOS  I;50;S;Vespertino;36;32;jueves;18:50;20:10;01/08/24;30/12/24;411;HOGWARTS - TORRE B;S;70772614
2024-02;hogwarts;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13458;ESTUDIOS DE DEMONIOS NECROFAGOS  I;50;S;Vespertino;36;32;jueves;20:15;21:35;01/08/24;30/12/24;411;HOGWARTS - TORRE B;S;70772614
2024-02;hogwarts;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13458;ESTUDIOS DE DEMONIOS NECROFAGOS  I;50;S;Vespertino;36;32;jueves;21:40;23:00;01/08/24;30/12/24;411;HOGWARTS - TORRE B;S;70772614
2024-02;hogwarts;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13469;ESTUDIOS DE DEMONIOS NECROFAGOS  III;10;S;Diurno;65;65;jueves;14:15;15:35;01/08/24;30/12/24;AULA B (H);HOGWARTS - ;S;70772614
2024-02;hogwarts;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13469;ESTUDIOS DE DEMONIOS NECROFAGOS  III;10;S;Diurno;65;65;jueves;15:45;17:05;01/08/24;30/12/24;AULA B (H);HOGWARTS - ;S;70772614
2024-02;hogwarts;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13469;ESTUDIOS DE DEMONIOS NECROFAGOS  III;10;S;Diurno;65;65;jueves;17:15;18:35;01/08/24;30/12/24;AULA B (H);HOGWARTS - ;S;70772614
2024-02;hogwarts;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13463;ESTUDIOS DE DEMONIOS NECROFAGOS  II;10;S;Diurno;50;21;martes;14:15;15:35;01/08/24;30/12/24;310 (H);HOGWARTS - TORRE D;S;72706890
2024-02;hogwarts;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13463;ESTUDIOS DE DEMONIOS NECROFAGOS  II;10;S;Diurno;50;21;martes;15:45;17:05;01/08/24;30/12/24;310 (H);HOGWARTS - TORRE D;S;72706890
2024-02;hogwarts;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13463;ESTUDIOS DE DEMONIOS NECROFAGOS  II;10;S;Diurno;50;21;martes;17:15;18:35;01/08/24;30/12/24;310 (H);HOGWARTS - TORRE D;S;72706890
2024-02;hogwarts;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13459;TEORIA MAGICA II;50;S;Vespertino;34;31;viernes;18:50;20:10;01/08/24;30/12/24;417;HOGWARTS - TORRE B;S;73750567
2024-02;hogwarts;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13459;TEORIA MAGICA II;50;S;Vespertino;34;31;viernes;20:15;21:35;01/08/24;30/12/24;417;HOGWARTS - TORRE B;S;73750567
2024-02;hogwarts;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13459;TEORIA MAGICA II;50;S;Vespertino;34;31;viernes;21:40;23:00;01/08/24;30/12/24;417;HOGWARTS - TORRE B;S;73750567
2024-02;hogwarts;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13459;TEORIA MAGICA II;20;S;Diurno;75;68;lunes;08:15;09:35;01/08/24;30/12/24;AULA D (H);HOGWARTS - ;S;73750567
2024-02;hogwarts;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13459;TEORIA MAGICA II;20;S;Diurno;75;68;lunes;09:45;11:05;01/08/24;30/12/24;AULA D (H);HOGWARTS - ;S;73750567
2024-02;hogwarts;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13459;TEORIA MAGICA II;20;S;Diurno;75;68;lunes;11:15;12:35;01/08/24;30/12/24;AULA D (H);HOGWARTS - ;S;73750567
2024-02;Beauxbaton;Ministerio de magia;8020;Ministerio de magia;HP25151;CTI: COMUNICACIÓN EFECTIVA E INTERACCIÓN HUMANA;220;S;Diurno;38;33;viernes;08:15;09:35;01/08/24;30/12/24;512;BEAUXBATON - EDIFICIO B;S;77732028
2024-02;Beauxbaton;Ministerio de magia;8020;Ministerio de magia;HP25151;CTI: COMUNICACIÓN EFECTIVA E INTERACCIÓN HUMANA;230;S;Diurno;38;33;viernes;15:45;17:05;01/08/24;30/12/24;512;BEAUXBATON - EDIFICIO B;S;77732028
2024-02;Beauxbaton;Ministerio de magia;8020;Ministerio de magia;HP25151;CTI: COMUNICACIÓN EFECTIVA E INTERACCIÓN HUMANA;210;S;Diurno;38;38;miércoles;15:45;17:05;01/08/24;30/12/24;408 (H);BEAUXBATON - EDIFICIO B;S;77732028
2024-02;Beauxbaton;Facultad de Magia y Hechicería;6012;ESCUELA DE Hechicería;WH233406;Examen de Historia de la Magia;210;S;Diurno;30;25;lunes;11:15;12:35;01/08/24;30/12/24;408 (H);BEAUXBATON - EDIFICIO B;S;77732028
2024-02;Beauxbaton;Facultad de Magia y Hechicería;6012;ESCUELA DE Hechicería;WH233406;Examen de Historia de la Magia;210;S;Diurno;30;25;lunes;12:45;14:05;01/08/24;30/12/24;408 (H);BEAUXBATON - EDIFICIO B;S;77732028
2024-02;Beauxbaton;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13489;OROCRUX;210;S;Diurno;30;27;jueves;14:15;15:35;01/08/24;30/12/24;310;BEAUXBATON - EDIFICIO B;S;77937835
2024-02;Beauxbaton;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13489;OROCRUX;210;S;Diurno;30;27;jueves;15:45;17:05;01/08/24;30/12/24;310;BEAUXBATON - EDIFICIO B;S;77937835
2024-02;Beauxbaton;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13489;OROCRUX;210;S;Diurno;30;27;jueves;17:15;18:35;01/08/24;30/12/24;310;BEAUXBATON - EDIFICIO B;S;77937835
2024-02;Beauxbaton;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13468;ENCANTAMIENTOS  III;210;S;Diurno;58;58;martes;09:45;11:05;01/08/24;30/12/24;102 (H);BEAUXBATON - EDIFICIO A;S;78902830
2024-02;Beauxbaton;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13468;ENCANTAMIENTOS  III;210;S;Diurno;58;58;martes;11:15;12:35;01/08/24;30/12/24;102 (H);BEAUXBATON - EDIFICIO A;S;78902830
2024-02;Beauxbaton;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13468;ENCANTAMIENTOS  III;210;S;Diurno;58;58;martes;12:45;14:05;01/08/24;30/12/24;102 (H);BEAUXBATON - EDIFICIO A;S;78902830
2024-02;Beauxbaton;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH24442;ENCANTAMIENTOS  VII;210;S;Diurno;27;18;lunes;15:45;17:05;01/08/24;30/12/24;501;BEAUXBATON - EDIFICIO B;S;78902830
2024-02;Beauxbaton;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH24442;ENCANTAMIENTOS  VII;210;S;Diurno;27;18;lunes;17:15;18:35;01/08/24;30/12/24;501;BEAUXBATON - EDIFICIO B;S;78902830
2024-02;hogwarts;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13458;ESTUDIOS DE DEMONIOS NECROFAGOS  I;30;S;Diurno;70;70;jueves;14:15;15:35;01/08/24;30/12/24;AULA C (H);HOGWARTS - ;S;82257813
2024-02;hogwarts;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13458;ESTUDIOS DE DEMONIOS NECROFAGOS  I;30;S;Diurno;70;70;jueves;15:45;17:05;01/08/24;30/12/24;AULA C (H);HOGWARTS - ;S;82257813
2024-02;hogwarts;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13458;ESTUDIOS DE DEMONIOS NECROFAGOS  I;30;S;Diurno;70;70;jueves;17:15;18:35;01/08/24;30/12/24;AULA C (H);HOGWARTS - ;S;82257813
2024-02;hogwarts;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH23492;REUNIÓN MAGICA I;10;S;Diurno;20;6;miércoles;08:15;09:35;01/08/24;30/12/24;201 (EX 22);HOGWARTS - ;S;83094025
2024-02;hogwarts;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH23492;REUNIÓN MAGICA I;10;S;Diurno;20;6;miércoles;09:45;11:05;01/08/24;30/12/24;201 (EX 22);HOGWARTS - ;S;83094025
2024-02;hogwarts;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH23492;REUNIÓN MAGICA I;10;S;Diurno;20;6;miércoles;11:15;12:35;01/08/24;30/12/24;201 (EX 22);HOGWARTS - ;S;83094025
2024-02;hogwarts;Facultad de Magia y Hechicería;6012;ESCUELA DE HECHICERÍA;WH236036;PREPARACIÓN T.I.M.O II;40;S;Diurno;10;7;miércoles;14:15;15:35;01/08/24;30/12/24;203;HOGWARTS - TORRE B;S;84872367
2024-02;hogwarts;Facultad de Magia y Hechicería;6012;ESCUELA DE HECHICERÍA;WH236036;PREPARACIÓN T.I.M.O II;40;S;Diurno;10;7;miércoles;15:45;17:05;01/08/24;30/12/24;203;HOGWARTS - TORRE B;S;84872367
2024-02;hogwarts;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13468;ENCANTAMIENTOS  III;10;S;Diurno;50;50;lunes;08:15;09:35;01/08/24;30/12/24;AULA A (H);HOGWARTS - ;S;86546445
2024-02;hogwarts;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13468;ENCANTAMIENTOS  III;10;S;Diurno;50;50;lunes;09:45;11:05;01/08/24;30/12/24;AULA A (H);HOGWARTS - ;S;86546445
2024-02;hogwarts;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13468;ENCANTAMIENTOS  III;10;S;Diurno;50;50;lunes;11:15;12:35;01/08/24;30/12/24;AULA A (H);HOGWARTS - ;S;86546445
2024-02;hogwarts;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH23495;REUNIÓN MAGICA  II;10;S;Diurno;25;18;martes;08:15;09:35;01/08/24;30/12/24;203;HOGWARTS - TORRE D;S;86546445
2024-02;hogwarts;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH23495;REUNIÓN MAGICA  II;10;S;Diurno;25;18;martes;09:45;11:05;01/08/24;30/12/24;203;HOGWARTS - TORRE D;S;86546445
2024-02;hogwarts;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH23495;REUNIÓN MAGICA  II;10;S;Diurno;25;18;martes;11:15;12:35;01/08/24;30/12/24;203;HOGWARTS - TORRE D;S;86546445
2024-02;hogwarts;Facultad de Magia y Hechicería;6012;ESCUELA DE HECHICERÍA;WH236036;PREPARACIÓN T.I.M.O II;10;S;Diurno;10;4;miércoles;09:45;11:05;01/08/24;30/12/24;206;HOGWARTS - TORRE B;S;90069145
2024-02;hogwarts;Facultad de Magia y Hechicería;6012;ESCUELA DE HECHICERÍA;WH236036;PREPARACIÓN T.I.M.O II;10;S;Diurno;10;4;miércoles;11:15;12:35;01/08/24;30/12/24;206;HOGWARTS - TORRE B;S;90069145
2024-02;Beauxbaton;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13458;ESTUDIOS DE DEMONIOS NECROFAGOS  I;210;S;Diurno;47;47;viernes;09:45;11:05;01/08/24;30/12/24;204;BEAUXBATON - EDIFICIO A;S;90679397
2024-02;Beauxbaton;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13458;ESTUDIOS DE DEMONIOS NECROFAGOS  I;210;S;Diurno;47;47;viernes;11:15;12:35;01/08/24;30/12/24;204;BEAUXBATON - EDIFICIO A;S;90679397
2024-02;Beauxbaton;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13458;ESTUDIOS DE DEMONIOS NECROFAGOS  I;210;S;Diurno;47;47;viernes;12:45;14:05;01/08/24;30/12/24;204;BEAUXBATON - EDIFICIO A;S;90679397
2024-02;Beauxbaton;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13458;ESTUDIOS DE DEMONIOS NECROFAGOS  I;220;S;Diurno;40;31;lunes;14:15;15:35;01/08/24;30/12/24;410;BEAUXBATON - EDIFICIO B;S;90679397
2024-02;Beauxbaton;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13458;ESTUDIOS DE DEMONIOS NECROFAGOS  I;220;S;Diurno;40;31;lunes;15:45;17:05;01/08/24;30/12/24;410;BEAUXBATON - EDIFICIO B;S;90679397
2024-02;Beauxbaton;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13458;ESTUDIOS DE DEMONIOS NECROFAGOS  I;220;S;Diurno;40;31;lunes;17:15;18:35;01/08/24;30/12/24;410;BEAUXBATON - EDIFICIO B;S;90679397
2024-02;Beauxbaton;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13493;ARTES OSCURAS I;210;S;Diurno;20;19;jueves;14:15;15:35;01/08/24;30/12/24;407;BEAUXBATON - EDIFICIO B;S;90679397
2024-02;Beauxbaton;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13493;ARTES OSCURAS I;210;S;Diurno;20;19;jueves;15:45;17:05;01/08/24;30/12/24;407;BEAUXBATON - EDIFICIO B;S;90679397
2024-02;Beauxbaton;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13493;ARTES OSCURAS I;210;S;Diurno;20;19;jueves;17:15;18:35;01/08/24;30/12/24;407;BEAUXBATON - EDIFICIO B;S;90679397
2024-02;hogwarts;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH24442;ENCANTAMIENTOS  VII;10;S;Diurno;60;60;miércoles;14:15;15:35;01/08/24;30/12/24;305 (H);HOGWARTS - ;S;91902643
2024-02;hogwarts;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH24442;ENCANTAMIENTOS  VII;10;S;Diurno;60;60;miércoles;15:45;17:05;01/08/24;30/12/24;305 (H);HOGWARTS - ;S;91902643
2024-02;hogwarts;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH14444;FUNDAMENTOS FILOSOFICOS DE LA MAGIA;10;S;Diurno;35;31;viernes;11:15;12:35;01/08/24;30/12/24;211;HOGWARTS - TORRE B;S;92810368
2024-02;hogwarts;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH14444;FUNDAMENTOS FILOSOFICOS DE LA MAGIA;10;S;Diurno;35;31;viernes;12:45;14:05;01/08/24;30/12/24;211;HOGWARTS - TORRE B;S;92810368
2024-02;hogwarts;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13456;MAGIA POLITICA;50;S;Vespertino;35;33;martes;18:50;20:10;01/08/24;30/12/24;209 (H);HOGWARTS - TORRE B;S;94727426
2024-02;hogwarts;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13456;MAGIA POLITICA;50;S;Vespertino;35;33;martes;20:15;21:35;01/08/24;30/12/24;209 (H);HOGWARTS - TORRE B;S;94727426
2024-02;hogwarts;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13456;MAGIA POLITICA;50;S;Vespertino;35;33;martes;21:40;23:00;01/08/24;30/12/24;209 (H);HOGWARTS - TORRE B;S;94727426
2024-02;Beauxbaton;Facultad de Magia y Hechicería;6012;ESCUELA DE Hechicería;WH236003;Examinador de Aparición I;220;S;Diurno;10;9;viernes;11:15;12:35;01/08/24;30/12/24;406;BEAUXBATON - EDIFICIO B;S;96703051
2024-02;Beauxbaton;Facultad de Magia y Hechicería;6012;ESCUELA DE Hechicería;WH236003;Examinador de Aparición I;220;S;Diurno;10;9;viernes;12:45;14:05;01/08/24;30/12/24;406;BEAUXBATON - EDIFICIO B;S;96703051
2024-02;Beauxbaton;Facultad de Magia y Hechicería;6012;ESCUELA DE Hechicería;WH236010;Examinador de Aparición III;220;S;Diurno;10;8;miércoles;14:15;15:35;01/08/24;30/12/24;406;BEAUXBATON - EDIFICIO B;S;96703051
2024-02;Beauxbaton;Facultad de Magia y Hechicería;6012;ESCUELA DE Hechicería;WH236010;Examinador de Aparición III;220;S;Diurno;10;8;miércoles;15:45;17:05;01/08/24;30/12/24;406;BEAUXBATON - EDIFICIO B;S;96703051
2024-02;Beauxbaton;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13487;ESTUDIOS DE DEMONIOS NECROFAGOS  V;210;S;Diurno;57;55;viernes;14:15;15:35;01/08/24;30/12/24;102 (H);BEAUXBATON - EDIFICIO A;S;99522795
2024-02;Beauxbaton;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13487;ESTUDIOS DE DEMONIOS NECROFAGOS  V;210;S;Diurno;57;55;viernes;15:45;17:05;01/08/24;30/12/24;102 (H);BEAUXBATON - EDIFICIO A;S;99522795
2024-02;Beauxbaton;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13487;ESTUDIOS DE DEMONIOS NECROFAGOS  V;210;S;Diurno;57;55;viernes;17:15;18:35;01/08/24;30/12/24;102 (H);BEAUXBATON - EDIFICIO A;S;99522795
2024-02;hogwarts;Ministerio de magia;8020;Ministerio de magia;PH110086;TUTORÍAS DE ACOMPAÑAMIENTO MAGICO;15;S;Diurno;52;0;martes;12:45;14:05;01/08/24;31/12/24;201 (EX 22);HOGWARTS - ;S;102372327
2024-02;hogwarts;Ministerio de magia;8020;Ministerio de magia;PH110086;TUTORÍAS DE ACOMPAÑAMIENTO MAGICO;20;S;Vespertino;10;0;lunes;17:55;19:30;01/08/24;31/12/24;208;HOGWARTS - TORRE B;S;102372327
2024-02;hogwarts;Facultad de Magia y Hechicería;6012;ESCUELA DE HECHICERÍA;WH236008;ANTIDOTO PARA VENENOS COMUNES II;20;S;Diurno;30;13;jueves;14:15;15:35;01/08/24;30/12/24;303;HOGWARTS - ;S;103288372
2024-02;hogwarts;Facultad de Magia y Hechicería;6012;ESCUELA DE HECHICERÍA;WH236008;ANTIDOTO PARA VENENOS COMUNES II;20;S;Diurno;30;13;jueves;15:45;17:05;01/08/24;30/12/24;303;HOGWARTS - ;S;103288372
2024-02;Beauxbaton;Facultad de Magia y Hechicería;6012;ESCUELA DE Hechicería;WH236022;ANÁLISIS DE INFORMACIÓN ASTRONOMICA;210;S;Diurno;15;12;lunes;08:15;09:35;01/08/24;30/12/24;Lab 1;BEAUXBATON - EDIFICIO A;S;105647119
2024-02;Beauxbaton;Facultad de Magia y Hechicería;6012;ESCUELA DE Hechicería;WH236022;ANÁLISIS DE INFORMACIÓN ASTRONOMICA;210;S;Diurno;15;12;lunes;09:45;11:05;01/08/24;30/12/24;Lab 1;BEAUXBATON - EDIFICIO A;S;105647119
2024-02;hogwarts;Facultad de Magia y Hechicería;6012;ESCUELA DE HECHICERÍA;WH236037;TALLER Y PRÁCTICA VARITAS II;10;S;Diurno;10;7;martes;09:45;11:05;01/08/24;30/12/24;201;HOGWARTS - TORRE B;S;110515163
2024-02;hogwarts;Facultad de Magia y Hechicería;6012;ESCUELA DE HECHICERÍA;WH236037;TALLER Y PRÁCTICA VARITAS II;10;S;Diurno;10;7;martes;11:15;12:35;01/08/24;30/12/24;201;HOGWARTS - TORRE B;S;110515163
2024-02;hogwarts;Facultad de Magia y Hechicería;6012;ESCUELA DE HECHICERÍA;WH236037;TALLER Y PRÁCTICA VARITAS II;40;S;Diurno;10;5;viernes;14:15;15:35;01/08/24;30/12/24;204;HOGWARTS - TORRE B;S;110515163
2024-02;hogwarts;Facultad de Magia y Hechicería;6012;ESCUELA DE HECHICERÍA;WH236037;TALLER Y PRÁCTICA VARITAS II;40;S;Diurno;10;5;viernes;15:45;17:05;01/08/24;30/12/24;204;HOGWARTS - TORRE B;S;110515163
2024-02;hogwarts;Facultad de Magia y Hechicería;6012;ESCUELA DE HECHICERÍA;WH236037;TALLER Y PRÁCTICA VARITAS II;30;S;Diurno;10;10;viernes;09:45;11:05;01/08/24;30/12/24;205;HOGWARTS - TORRE D;S;110515163
2024-02;hogwarts;Facultad de Magia y Hechicería;6012;ESCUELA DE HECHICERÍA;WH236037;TALLER Y PRÁCTICA VARITAS II;30;S;Diurno;10;10;viernes;11:15;12:35;01/08/24;30/12/24;205;HOGWARTS - TORRE D;S;110515163
2024-02;Beauxbaton;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;HP14148;TALLER DE POCIONES;210;S;Diurno;42;42;miércoles;17:15;18:35;01/08/24;31/12/24;204;BEAUXBATON - EDIFICIO A;S;112542380
2024-02;Beauxbaton;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;HP14148;TALLER DE POCIONES;210;S;Diurno;42;42;miércoles;18:50;20:10;01/08/24;31/12/24;204;BEAUXBATON - EDIFICIO A;S;112542380
2024-02;hogwarts;Facultad de Magia y Hechicería;6012;ESCUELA DE HECHICERÍA;WH236020;EPISTEMOLOGIA DE LA HECHICERÍA;10;S;Diurno;30;11;lunes;09:45;11:05;01/08/24;30/12/24;306;HOGWARTS - TORRE D;S;113455484
2024-02;hogwarts;Facultad de Magia y Hechicería;6012;ESCUELA DE HECHICERÍA;WH236020;EPISTEMOLOGIA DE LA HECHICERÍA;10;S;Diurno;30;11;lunes;11:15;12:35;01/08/24;30/12/24;306;HOGWARTS - TORRE D;S;113455484
2024-02;hogwarts;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13486;ENCANTAMIENTOS  VI;20;S;Vespertino;40;17;miércoles;18:50;20:10;01/08/24;30/12/24;205;HOGWARTS - TORRE B;S;114059711
2024-02;hogwarts;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13486;ENCANTAMIENTOS  VI;20;S;Vespertino;40;17;miércoles;20:15;21:35;01/08/24;30/12/24;205;HOGWARTS - TORRE B;S;114059711
2024-02;hogwarts;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13486;ENCANTAMIENTOS  VI;20;S;Vespertino;40;17;miércoles;21:40;23:00;01/08/24;30/12/24;205;HOGWARTS - TORRE B;S;114059711
2024-02;hogwarts;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH23492;REUNIÓN MAGICA I;40;S;Vespertino;15;0;lunes;18:50;20:10;01/08/24;30/12/24;204;HOGWARTS - TORRE B;S;114059711
2024-02;hogwarts;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH23492;REUNIÓN MAGICA I;40;S;Vespertino;15;0;lunes;20:15;21:35;01/08/24;30/12/24;204;HOGWARTS - TORRE B;S;114059711
2024-02;hogwarts;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH23492;REUNIÓN MAGICA I;40;S;Vespertino;15;0;lunes;21:40;23:00;01/08/24;30/12/24;204;HOGWARTS - TORRE B;S;114059711
2024-02;hogwarts;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH24440;INTRODUCCION AL LOS ENCANTAMIENTOS ;10;S;Diurno;40;18;martes;08:15;09:35;01/08/24;30/12/24;311;HOGWARTS - TORRE B;S;114059711
2024-02;hogwarts;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH24440;INTRODUCCION AL LOS ENCANTAMIENTOS ;10;S;Diurno;40;18;martes;09:45;11:05;01/08/24;30/12/24;311;HOGWARTS - TORRE B;S;114059711
2024-02;hogwarts;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH24440;INTRODUCCION AL LOS ENCANTAMIENTOS ;10;S;Diurno;40;18;martes;11:15;12:35;01/08/24;30/12/24;311;HOGWARTS - TORRE B;S;114059711
2024-02;hogwarts;Facultad de Magia y Hechicería;6012;ESCUELA DE HECHICERÍA;WH233405;examen de Pociones;20;S;Diurno;35;30;jueves;09:45;11:05;01/08/24;30/12/24;309;HOGWARTS - TORRE B;S;115757061
2024-02;hogwarts;Facultad de Magia y Hechicería;6012;ESCUELA DE HECHICERÍA;WH233405;examen de Pociones;20;S;Diurno;35;30;jueves;11:15;12:35;01/08/24;30/12/24;309;HOGWARTS - TORRE B;S;115757061
2024-02;hogwarts;Facultad de Magia y Hechicería;6012;ESCUELA DE HECHICERÍA;WH236010;Examinador de Aparición III;30;S;Diurno;15;4;lunes;09:45;11:05;01/08/24;30/12/24;204;HOGWARTS - TORRE B;S;115757061
2024-02;hogwarts;Facultad de Magia y Hechicería;6012;ESCUELA DE HECHICERÍA;WH236010;Examinador de Aparición III;30;S;Diurno;15;4;lunes;11:15;12:35;01/08/24;30/12/24;204;HOGWARTS - TORRE B;S;115757061
2024-02;hogwarts;Facultad de Magia y Hechicería;6012;ESCUELA DE HECHICERÍA;WH236031;Examinador de Aparición VII;10;S;Diurno;13;11;viernes;09:45;11:05;01/08/24;30/12/24;207;HOGWARTS - TORRE D;S;115757061
2024-02;hogwarts;Facultad de Magia y Hechicería;6012;ESCUELA DE HECHICERÍA;WH236031;Examinador de Aparición VII;10;S;Diurno;13;11;viernes;11:15;12:35;01/08/24;30/12/24;207;HOGWARTS - TORRE D;S;115757061
